customer_key,customer_name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Customer_Segment
16581,Krista Blanco,4565,1,40,2,2,4,Loyal Customers
16595,Nicolas Andersen,4773,1,40,5,2,4,At Risk
16633,Sheila Ortega,4572,1,40,2,2,4,Loyal Customers
16701,Barry Arun,4713,1,40,4,2,4,At Risk
16706,Roger Pal,4508,1,40,1,2,4,Loyal Customers
16721,Arturo Wang,4783,1,40,5,2,4,At Risk
16780,Jordan Washington,4525,1,40,2,2,4,Loyal Customers
16804,Theresa Suarez,4711,1,40,4,2,4,At Risk
16813,Alison Lal,4614,1,40,3,2,4,Loyal Customers
16830,Jorge Wang,4507,1,40,1,2,4,Loyal Customers
16850,Dalton Adams,4533,1,40,2,2,4,Loyal Customers
16852,Diana Martin,4746,1,40,5,2,4,At Risk
16858,Brandi Munoz,4771,1,40,5,2,4,At Risk
16887,Denise Gonzalez,4534,1,40,2,2,4,Loyal Customers
16915,Jasmine Foster,4742,1,40,5,2,4,At Risk
16916,Jordan Green,4556,1,40,2,2,4,Loyal Customers
16917,Aaron Carter,4488,1,40,1,2,4,Loyal Customers
16955,Brenda Saunders,4611,1,40,3,2,4,Loyal Customers
16967,Jenny Chen,4761,1,40,5,2,4,At Risk
16969,Roger Xu,4811,1,40,5,2,4,At Risk
16982,Aimee Hu,4813,1,40,5,2,4,At Risk
17002,Sydney Rodriguez,4558,1,40,2,2,4,Loyal Customers
17003,Christy Kumar,4753,1,40,5,2,4,At Risk
17008,Clayton Ye,4617,1,40,3,2,4,Loyal Customers
17021,Lucas Griffin,4716,1,40,4,2,4,At Risk
17024,Andrea James,4476,1,40,1,2,4,Loyal Customers
17030,Seth Price,4608,1,40,3,2,4,Loyal Customers
17044,Gabrielle Young,4730,1,40,4,2,4,At Risk
17061,Blake Rodriguez,4624,1,40,3,2,4,Loyal Customers
17080,Haley Phillips,4510,1,40,1,2,4,Loyal Customers
17081,Isabella Peterson,4785,1,40,5,2,4,At Risk
17091,Edward Walker,4753,1,40,5,2,4,At Risk
17123,Gabriel King,4699,1,40,4,2,4,At Risk
17141,Gilbert Kumar,4482,1,40,1,2,4,Loyal Customers
17175,Marco Subram,4464,1,40,1,2,4,Loyal Customers
17188,Aaron Chen,4650,1,40,3,2,4,Loyal Customers
17214,Jared Morgan,4621,1,40,3,2,4,Loyal Customers
17220,Chad Goel,4516,1,40,1,2,4,Loyal Customers
17264,Jonathan Lee,4521,1,40,1,2,4,Loyal Customers
17266,Shirleen Travers,4512,1,40,1,2,4,Loyal Customers
17276,Ian Howard,4495,1,40,1,2,4,Loyal Customers
17279,Jaime Becker,4718,1,40,4,2,4,At Risk
17284,Rachel Long,4489,1,40,1,2,4,Loyal Customers
17292,David Miller,4587,1,40,3,2,4,Loyal Customers
17350,Kristi Vazquez,4550,1,40,2,2,4,Loyal Customers
17538,Christian Hayes,4682,1,40,4,2,4,At Risk
17577,Sunil Uppal,4542,1,40,2,2,4,Loyal Customers
17579,Zoe Rogers,4464,1,40,1,2,4,Loyal Customers
17722,Jaclyn Lin,4541,1,40,2,2,4,Loyal Customers
17874,Roger Deng,4458,1,40,1,2,4,Loyal Customers
17876,Denise Smith,4498,1,40,1,2,4,Loyal Customers
17882,Allen Kapoor,4680,1,40,4,2,4,At Risk
17888,Casey Serrano,4603,1,40,3,2,4,Loyal Customers
17889,Casey Lal,4492,1,40,1,2,4,Loyal Customers
17898,Jennifer Ross,4473,1,40,1,2,4,Loyal Customers
17916,Johnny Yuan,4679,1,40,4,2,4,At Risk
18031,Jeremy Adams,4490,1,40,1,2,4,Loyal Customers
18041,Colleen Liu,4807,1,40,5,2,4,At Risk
18210,Jordan Evans,4787,1,40,5,2,4,At Risk
18230,Lance Moreno,4594,1,40,3,2,4,Loyal Customers
18232,Brittany Simmons,4534,1,40,2,2,4,Loyal Customers
18267,Lucas Anderson,4749,1,40,5,2,4,At Risk
18339,Bridget Shan,4639,1,40,3,2,4,Loyal Customers
18373,Daisy Sanz,4671,1,40,4,2,4,At Risk
18379,Dominic Vance,4529,1,40,2,2,4,Loyal Customers
1812,Marc Serrano,4546,1,5,2,2,5,Loyal Customers
1838,Nicole Anderson,4803,1,5,5,2,5,At Risk
2787,Jon Chavez,4628,1,5,3,2,5,Loyal Customers
2825,Destiny Wood,4551,1,5,2,2,5,Loyal Customers
3400,Jeremy Peterson,4742,1,5,5,2,5,At Risk
3405,Rachel Davis,4791,1,5,5,2,5,At Risk
3514,Alexandra Turner,4551,1,5,2,2,5,Loyal Customers
3528,Kurt Raji,4530,1,5,2,2,5,Loyal Customers
3529,Casey Ramos,4636,1,5,3,2,5,Loyal Customers
3584,Sydney Morris,4476,1,5,1,2,5,Loyal Customers
3593,Jessica Thompson,4691,1,5,4,2,5,At Risk
3608,Isaiah Nelson,4530,1,5,2,2,5,Loyal Customers
3610,Julia Phillips,4674,1,5,4,2,5,At Risk
3621,Kayla Patterson,4631,1,5,3,2,5,Loyal Customers
3629,Carlos Brooks,4562,1,5,2,2,5,Loyal Customers
3630,Blake Hernandez,4778,1,5,5,2,5,At Risk
3631,Isaiah James,4538,1,5,2,2,5,Loyal Customers
3690,Lloyd Saunders,4481,1,5,1,2,5,Loyal Customers
3722,Daniel Jones,4498,1,5,1,2,5,Loyal Customers
3730,Gloria Rubio,4650,1,5,3,2,5,Loyal Customers
3763,Adriana Perez,4666,1,5,4,2,5,At Risk
3764,George Arun,4613,1,5,3,2,5,Loyal Customers
3767,Curtis Xu,4515,1,5,1,2,5,Loyal Customers
3789,Gerald Rana,4782,1,5,5,2,5,At Risk
3900,Rodney Dominguez,4680,1,5,4,2,5,At Risk
3910,Benjamin Bryant,4789,1,5,5,2,5,At Risk
3921,Jason Hill,4735,1,5,4,2,5,At Risk
3923,Paige Perry,4516,1,5,1,2,5,Loyal Customers
3943,Whitney Madan,4661,1,5,4,2,5,At Risk
4165,Savannah Collins,4645,1,5,3,2,5,Loyal Customers
4259,Chloe Reed,4576,1,5,2,2,5,Loyal Customers
4301,Seth Butler,4453,1,5,1,2,5,Loyal Customers
4316,Katherine Bennett,4746,1,5,5,2,5,At Risk
4345,Luke Russell,4737,1,5,4,2,5,At Risk
4361,Ryan Martin,4500,1,5,1,2,5,Loyal Customers
4382,Alexa Howard,4471,1,5,1,2,5,Loyal Customers
4387,Nicholas Taylor,4605,1,5,3,2,5,Loyal Customers
4388,Miguel Rodriguez,4515,1,5,1,2,5,Loyal Customers
4401,Samuel Roberts,4723,1,5,4,2,5,At Risk
4413,Ryan Griffin,4502,1,5,1,2,5,Loyal Customers
4415,Isaac Richardson,4804,1,5,5,2,5,At Risk
4417,Edward Barnes,4557,1,5,2,2,5,Loyal Customers
4421,Nathan Hernandez,4783,1,5,5,2,5,At Risk
4422,Cameron Clark,4543,1,5,2,2,5,Loyal Customers
4424,Jack Long,4775,1,5,5,2,5,At Risk
4459,Krystal Ma,4617,1,5,3,2,5,Loyal Customers
4534,Anna Richardson,4613,1,5,3,2,5,Loyal Customers
4551,Orlando Alonso,4511,1,5,1,2,5,Loyal Customers
4561,Gabrielle Gray,4713,1,5,4,2,5,At Risk
4574,Thomas Wilson,4566,1,5,2,2,5,Loyal Customers
4681,Tasha She,4658,1,5,4,2,5,At Risk
4747,Emily Walker,4507,1,5,1,2,5,Loyal Customers
4777,Jesse Mitchell,4698,1,5,4,2,5,At Risk
4819,Stanley Perez,4495,1,5,1,2,5,Loyal Customers
4858,Isabella White,4548,1,5,2,2,5,Loyal Customers
4908,Steven Bailey,4570,1,5,2,2,5,Loyal Customers
4957,Ryan Li,4513,1,5,1,2,5,Loyal Customers
4961,Brianna Bryant,4485,1,5,1,2,5,Loyal Customers
4967,Natalie Foster,4602,1,5,3,2,5,Loyal Customers
4968,Dakota Diaz,4709,1,5,4,2,5,At Risk
4980,Nicole Cook,4667,1,5,4,2,5,At Risk
4983,Jose Evans,4570,1,5,2,2,5,Loyal Customers
5004,Carol Robinson,4751,1,5,5,2,5,At Risk
5009,Morgan Allen,4468,1,5,1,2,5,Loyal Customers
5025,Isaac Hill,4470,1,5,1,2,5,Loyal Customers
5040,Steve Yang,4795,1,5,5,2,5,At Risk
5048,Taylor Johnson,4512,1,5,1,2,5,Loyal Customers
5064,Francisco Kapoor,4644,1,5,3,2,5,Loyal Customers
5085,Allison Wright,4495,1,5,1,2,5,Loyal Customers
5155,Jennifer Scott,4652,1,5,3,2,5,Loyal Customers
5241,Madeline Green,4477,1,5,1,2,5,Loyal Customers
5246,Alexandra Griffin,4456,1,5,1,2,5,Loyal Customers
5275,Ross Diaz,4477,1,5,1,2,5,Loyal Customers
5294,Sean Adams,4662,1,5,4,2,5,At Risk
5300,Alison Tang,4730,1,5,4,2,5,At Risk
5358,Margaret Russell,4606,1,5,3,2,5,Loyal Customers
5382,Kayla Davis,4785,1,5,5,2,5,At Risk
5500,Danielle Kelly,4487,1,5,1,2,5,Loyal Customers
5502,Vanessa Wood,4599,1,5,3,2,5,Loyal Customers
5504,Christian Anderson,4707,1,5,4,2,5,At Risk
5645,Leonard Goel,4636,1,5,3,2,5,Loyal Customers
5651,Kaitlyn Green,4534,1,5,2,2,5,Loyal Customers
5670,Benjamin Martinez,4538,1,5,2,2,5,Loyal Customers
5672,Megan Wood,4497,1,5,1,2,5,Loyal Customers
5723,Sean Gray,4512,1,5,1,2,5,Loyal Customers
5738,Steven Selikoff,4584,1,5,3,2,5,Loyal Customers
5758,Mackenzie Cox,4479,1,5,1,2,5,Loyal Customers
5766,Dalton White,4635,1,5,3,2,5,Loyal Customers
5767,Summer Arun,4536,1,5,2,2,5,Loyal Customers
5769,Eduardo Barnes,4459,1,5,1,2,5,Loyal Customers
5770,Tyler Walker,4554,1,5,2,2,5,Loyal Customers
5776,Sarah Russell,4582,1,5,2,2,5,Loyal Customers
5816,Jacob Brown,4469,1,5,1,2,5,Loyal Customers
5817,Julia Miller,4475,1,5,1,2,5,Loyal Customers
5818,Evan Peterson,4558,1,5,2,2,5,Loyal Customers
5843,Jenny Yang,4546,1,5,2,2,5,Loyal Customers
5854,Christina Bailey,4490,1,5,1,2,5,Loyal Customers
5859,Jan Lopez,4503,1,5,1,2,5,Loyal Customers
5861,Haley Rogers,4773,1,5,5,2,5,At Risk
5875,Leslie Munoz,4708,1,5,4,2,5,At Risk
5900,Whitney Sanchez,4677,1,5,4,2,5,At Risk
5904,Ian Wright,4528,1,5,2,2,5,Loyal Customers
5905,Arianna Bailey,4561,1,5,2,2,5,Loyal Customers
5906,Janet Stewart,4629,1,5,3,2,5,Loyal Customers
5918,Brett Subram,4501,1,5,1,2,5,Loyal Customers
5961,Paige Gray,4570,1,5,2,2,5,Loyal Customers
5967,Amanda Diaz,4493,1,5,1,2,5,Loyal Customers
5979,Jeremy Rivera,4773,1,5,5,2,5,At Risk
5989,Brian Bailey,4509,1,5,1,2,5,Loyal Customers
5993,Lucas Watson,4754,1,5,5,2,5,At Risk
6015,Michael Harris,4802,1,5,5,2,5,At Risk
6016,Kelly Patterson,4721,1,5,4,2,5,At Risk
6105,Clifford Rodriguez,4756,1,5,5,2,5,At Risk
6112,Jenny Chande,4790,1,5,5,2,5,At Risk
6114,Clarence Pal,4613,1,5,3,2,5,Loyal Customers
6132,Lauren Henderson,4500,1,5,1,2,5,Loyal Customers
6133,Isabella James,4505,1,5,1,2,5,Loyal Customers
6138,Jason Washington,4792,1,5,5,2,5,At Risk
6161,Louis Andersen,4528,1,5,2,2,5,Loyal Customers
6166,Isaac Gonzalez,4800,1,5,5,2,5,At Risk
6167,Joshua Several,4545,1,5,2,2,5,Loyal Customers
6169,Jada Perez,4684,1,5,4,2,5,At Risk
6170,Emily Taylor,4766,1,5,5,2,5,At Risk
6174,David Bryant,4528,1,5,2,2,5,Loyal Customers
6175,Angelica Wood,4675,1,5,4,2,5,At Risk
6266,Grace Flores,4599,1,5,3,2,5,Loyal Customers
6276,Ian Sanders,4775,1,5,5,2,5,At Risk
6336,Miguel Gonzales,4731,1,5,4,2,5,At Risk
6340,Ian Hayes,4744,1,5,5,2,5,At Risk
6345,Timothy Kelly,4559,1,5,2,2,5,Loyal Customers
6358,Brandon Miller,4727,1,5,4,2,5,At Risk
6369,Alisha Xie,4805,1,5,5,2,5,At Risk
6377,Jaclyn She,4685,1,5,4,2,5,At Risk
6378,Isabel Wood,4574,1,5,2,2,5,Loyal Customers
6392,Angela Bennett,4454,1,5,1,2,5,Loyal Customers
6396,Katherine Ramirez,4607,1,5,3,2,5,Loyal Customers
6409,Thomas Miller,4608,1,5,3,2,5,Loyal Customers
6427,Donna Shan,4669,1,5,4,2,5,At Risk
6430,Wyatt Carter,4510,1,5,1,2,5,Loyal Customers
6431,Edward King,4702,1,5,4,2,5,At Risk
6432,Grace Kelly,4768,1,5,5,2,5,At Risk
6433,Mariah Peterson,4652,1,5,3,2,5,Loyal Customers
6435,Alyssa Russell,4672,1,5,4,2,5,At Risk
6437,Evan Ramirez,4655,1,5,3,2,5,Loyal Customers
6441,Richard Cox,4623,1,5,3,2,5,Loyal Customers
6450,Jackson Adams,4773,1,5,5,2,5,At Risk
6453,Mitchell Nath,4517,1,5,1,2,5,Loyal Customers
6455,Edward Perry,4598,1,5,3,2,5,Loyal Customers
6457,Trevor Wood,4681,1,5,4,2,5,At Risk
6468,Wyatt Hayes,4689,1,5,4,2,5,At Risk
6473,Meredith Torres,4487,1,5,1,2,5,Loyal Customers
6474,Ebony Blanco,4578,1,5,2,2,5,Loyal Customers
6489,Jason Adams,4768,1,5,5,2,5,At Risk
6521,Marcus Baker,4562,1,5,2,2,5,Loyal Customers
6524,Jordan West,4484,1,5,1,2,5,Loyal Customers
6526,Adam Wright,4614,1,5,3,2,5,Loyal Customers
6527,Tristan Gonzales,4752,1,5,5,2,5,At Risk
6533,Nathan Patterson,4654,1,5,3,2,5,Loyal Customers
6535,Robert Griffin,4594,1,5,3,2,5,Loyal Customers
6539,Brianna Bell,4677,1,5,4,2,5,At Risk
6542,Kristen Zeng,4694,1,5,4,2,5,At Risk
6548,Alejandro Yuan,4650,1,5,3,2,5,Loyal Customers
6551,Mason Edwards,4491,1,5,1,2,5,Loyal Customers
6557,Emily Powell,4749,1,5,5,2,5,At Risk
6588,Curtis Liang,4536,1,5,2,2,5,Loyal Customers
6591,Garrett Cox,4782,1,5,5,2,5,At Risk
6603,Dalton Williams,4624,1,5,3,2,5,Loyal Customers
6604,Anna Patterson,4579,1,5,2,2,5,Loyal Customers
6607,Jacqueline Peterson,4585,1,5,3,2,5,Loyal Customers
6617,Daniel Weisman,4729,1,5,4,2,5,At Risk
6631,Gilbert Zhang,4806,1,5,5,2,5,At Risk
6674,Amber Scott,4467,1,5,1,2,5,Loyal Customers
6684,Jenna Evans,4777,1,5,5,2,5,At Risk
6685,Leslie Gomez,4523,1,5,1,2,5,Loyal Customers
6686,Diana Torres,4812,1,5,5,2,5,At Risk
6689,Pedro Subram,4608,1,5,3,2,5,Loyal Customers
6690,Mary Young,4649,1,5,3,2,5,Loyal Customers
6695,Joan Carter,4735,1,5,4,2,5,At Risk
6698,Nathaniel Gray,4456,1,5,1,2,5,Loyal Customers
7062,Jesse Bailey,4649,1,5,3,2,5,Loyal Customers
7070,Elijah Hill,4631,1,5,3,2,5,Loyal Customers
7071,Alyssa Martinez,4456,1,5,1,2,5,Loyal Customers
7073,Maria Perez,4594,1,5,3,2,5,Loyal Customers
7100,Marcus Edwards,4683,1,5,4,2,5,At Risk
7103,Nicholas Lewis,4809,1,5,5,2,5,At Risk
7107,Carson Alexander,4733,1,5,4,2,5,At Risk
7112,Timothy Morris,4798,1,5,5,2,5,At Risk
7124,Emily Hughes,4782,1,5,5,2,5,At Risk
7154,Karen Gao,4477,1,5,1,2,5,Loyal Customers
7180,Chelsea McDonald,4737,1,5,4,2,5,At Risk
7183,Kristi Prasad,4745,1,5,5,2,5,At Risk
7231,Brianna Perry,4518,1,5,1,2,5,Loyal Customers
7386,Miguel Gonzalez,4465,1,5,1,2,5,Loyal Customers
7388,Carlos Green,4751,1,5,5,2,5,At Risk
7398,Louis Anand,4533,1,5,2,2,5,Loyal Customers
7403,Kimberly Kelly,4603,1,5,3,2,5,Loyal Customers
7405,Alicia Raji,4588,1,5,3,2,5,Loyal Customers
7406,Sheila Gutierrez,4641,1,5,3,2,5,Loyal Customers
7422,Megan Morgan,4545,1,5,2,2,5,Loyal Customers
7424,Christian Jones,4760,1,5,5,2,5,At Risk
7425,Samuel Williams,4777,1,5,5,2,5,At Risk
7426,Garrett Brooks,4590,1,5,3,2,5,Loyal Customers
7435,Clayton Stone,4483,1,5,1,2,5,Loyal Customers
7454,Caroline Patterson,4536,1,5,2,2,5,Loyal Customers
7500,Darren Rodriguez,4461,1,5,1,2,5,Loyal Customers
7511,Samuel Washington,4723,1,5,4,2,5,At Risk
7532,Thomas Simmons,4592,1,5,3,2,5,Loyal Customers
7553,Kelsey Goel,4768,1,5,5,2,5,At Risk
7556,Muniraju Pulipalyam,4471,1,5,1,2,5,Loyal Customers
7570,Emma Bryant,4807,1,5,5,2,5,At Risk
7658,Alex Morgan,4744,1,5,5,2,5,At Risk
7662,Daniel Walker,4564,1,5,2,2,5,Loyal Customers
7669,Brian Sanders,4455,1,5,1,2,5,Loyal Customers
7751,Alexandra Perry,4572,1,5,2,2,5,Loyal Customers
7780,Jose Hill,4537,1,5,2,2,5,Loyal Customers
8211,Alexis Price,4493,1,5,1,2,5,Loyal Customers
8215,Cassidy Powell,4777,1,5,5,2,5,At Risk
8318,Sara Scott,4738,1,5,4,2,5,At Risk
8328,Candace Gonzalez,4804,1,5,5,2,5,At Risk
8352,Edgar Vance,4732,1,5,4,2,5,At Risk
8364,Regina Raman,4708,1,5,4,2,5,At Risk
8371,Gilbert Yang,4609,1,5,3,2,5,Loyal Customers
8391,Terrance Perez,4630,1,5,3,2,5,Loyal Customers
8405,Nicole Moore,4485,1,5,1,2,5,Loyal Customers
8432,Bonnie She,4579,1,5,2,2,5,Loyal Customers
8464,Cassandra Chandra,4776,1,5,5,2,5,At Risk
8466,Sierra Baker,4705,1,5,4,2,5,At Risk
8639,Kimberly Peterson,4484,1,5,1,2,5,Loyal Customers
8645,Gloria Gill,4590,1,5,3,2,5,Loyal Customers
8749,Cory Prasad,4591,1,5,3,2,5,Loyal Customers
8754,Lisa Gao,4561,1,5,2,2,5,Loyal Customers
8920,Rebekah Johnsen,4711,1,5,4,2,5,At Risk
8928,Ruben Fernandez,4634,1,5,3,2,5,Loyal Customers
8929,Jaime Sanz,4721,1,5,4,2,5,At Risk
8934,Nichole Deng,4761,1,5,5,2,5,At Risk
8939,Chelsea Patel,4588,1,5,3,2,5,Loyal Customers
9080,Alexandra Taylor,4521,1,5,1,2,5,Loyal Customers
9089,Jose Lewis,4686,1,5,4,2,5,At Risk
9090,Luis Powell,4646,1,5,3,2,5,Loyal Customers
9100,Devon Xie,4600,1,5,3,2,5,Loyal Customers
9131,Jordan Nelson,4813,1,5,5,2,5,At Risk
9190,Grace Hall,4586,1,5,3,2,5,Loyal Customers
9270,Hunter Foster,4543,1,5,2,2,5,Loyal Customers
9278,Mary Hall,4721,1,5,4,2,5,At Risk
9313,Ryan Lewis,4718,1,5,4,2,5,At Risk
9403,Vincent Liang,4677,1,5,4,2,5,At Risk
9408,Kristopher Vance,4618,1,5,3,2,5,Loyal Customers
9420,Billy Romero,4747,1,5,5,2,5,At Risk
9968,Casey Rowe,4691,1,5,4,2,5,At Risk
9979,Bruce Srini,4631,1,5,3,2,5,Loyal Customers
10011,Ruben Navarro,4676,1,5,4,2,5,At Risk
10033,Brendan Shan,4528,1,5,2,2,5,Loyal Customers
10077,Terrence Nath,4517,1,5,1,2,5,Loyal Customers
10115,Savannah Murphy,4757,1,5,5,2,5,At Risk
10116,Bobby Raman,4733,1,5,4,2,5,At Risk
10129,Kenneth Andersen,4665,1,5,4,2,5,At Risk
10264,Gail Russell,4687,1,5,4,2,5,At Risk
10278,Lucas Thompson,4559,1,5,2,2,5,Loyal Customers
10280,Linda Rousey,4631,1,5,3,2,5,Loyal Customers
10307,Jackson Perry,4505,1,5,1,2,5,Loyal Customers
10348,Alisha Raji,4451,1,5,1,2,5,Loyal Customers
10364,Tammy Arthur,4727,1,5,4,2,5,At Risk
10377,Paula Ramos,4607,1,5,3,2,5,Loyal Customers
10547,Cory Garcia,4571,1,5,2,2,5,Loyal Customers
10675,Jada Morris,4543,1,5,2,2,5,Loyal Customers
10726,Gabrielle Cannata,4651,1,5,3,2,5,Loyal Customers
10824,Lacey She,4576,1,5,2,2,5,Loyal Customers
10826,Randy Zhou,4481,1,5,1,2,5,Loyal Customers
10837,Kristi Raman,4637,1,5,3,2,5,Loyal Customers
10839,Gerald Ruiz,4682,1,5,4,2,5,At Risk
10846,Cameron Miller,4756,1,5,5,2,5,At Risk
10851,Bruce Subram,4578,1,5,2,2,5,Loyal Customers
10852,Stuart Railson,4760,1,5,5,2,5,At Risk
10853,Eduardo Johnson,4620,1,5,3,2,5,Loyal Customers
10860,Monica Kim,4614,1,5,3,2,5,Loyal Customers
10861,Jacquelyn Gill,4629,1,5,3,2,5,Loyal Customers
10867,Shannon Zhu,4548,1,5,2,2,5,Loyal Customers
10869,Aimee Ma,4808,1,5,5,2,5,At Risk
10870,Tina Prasad,4509,1,5,1,2,5,Loyal Customers
11016,Mary Turner,4655,1,5,3,2,5,Loyal Customers
11381,Brendan Nath,4751,1,5,5,2,5,At Risk
11383,Bethany Xu,4470,1,5,1,2,5,Loyal Customers
11387,Jerome Gill,4581,1,5,2,2,5,Loyal Customers
11388,Audrey Romero,4556,1,5,2,2,5,Loyal Customers
11458,Kimberly Cooper,4731,1,5,4,2,5,At Risk
11489,Frederick Patel,4727,1,5,4,2,5,At Risk
11492,Jerry Nara,4805,1,5,5,2,5,At Risk
11494,Dwayne Sanz,4455,1,5,1,2,5,Loyal Customers
11495,Jon Andersen,4778,1,5,5,2,5,At Risk
11517,Adrienne Ortega,4680,1,5,4,2,5,At Risk
11522,Christina Rivera,4477,1,5,1,2,5,Loyal Customers
11531,Kelli Jai,4577,1,5,2,2,5,Loyal Customers
11533,Ryan Thomas,4507,1,5,1,2,5,Loyal Customers
11555,Gilbert Xu,4774,1,5,5,2,5,At Risk
11558,Jason Scott,4632,1,5,3,2,5,Loyal Customers
11559,Ernest Ye,4698,1,5,4,2,5,At Risk
11560,Stacy Vazquez,4800,1,5,5,2,5,At Risk
11590,Cynthia Suri,4605,1,5,3,2,5,Loyal Customers
11663,Tyrone Carlson,4520,1,5,1,2,5,Loyal Customers
11731,Timothy Perez,4599,1,5,3,2,5,Loyal Customers
11756,Christian Brown,4498,1,5,1,2,5,Loyal Customers
11773,Erin Watson,4762,1,5,5,2,5,At Risk
11802,Alicia Raje,4588,1,5,3,2,5,Loyal Customers
11803,Ann Van,4458,1,5,1,2,5,Loyal Customers
11815,Edwin Kumar,4761,1,5,5,2,5,At Risk
11830,Chelsea Chandra,4505,1,5,1,2,5,Loyal Customers
11857,Lance Carlson,4638,1,5,3,2,5,Loyal Customers
11859,Deborah Tang,4463,1,5,1,2,5,Loyal Customers
11860,Arianna Sanders,4648,1,5,3,2,5,Loyal Customers
11918,Maurice She,4782,1,5,5,2,5,At Risk
11919,Calvin Jai,4565,1,5,2,2,5,Loyal Customers
11961,Douglas Malhotra,4583,1,5,2,2,5,Loyal Customers
12013,Mathew Carlson,4594,1,5,3,2,5,Loyal Customers
12071,Natalie Hall,4810,1,5,5,2,5,At Risk
12096,Gerald Patel,4675,1,5,4,2,5,At Risk
12130,Misty Ashe,4718,1,5,4,2,5,At Risk
12309,Madison Perry,4502,1,5,1,2,5,Loyal Customers
12346,Mario Lal,4639,1,5,3,2,5,Loyal Customers
12347,Carly Raji,4734,1,5,4,2,5,At Risk
12348,Eddie Carlson,4595,1,5,3,2,5,Loyal Customers
12364,David Russell,4473,1,5,1,2,5,Loyal Customers
12369,Cassidy Flores,4661,1,5,4,2,5,At Risk
12428,Jay Sai,4506,1,5,1,2,5,Loyal Customers
12431,Savannah Turner,4663,1,5,4,2,5,At Risk
12438,Briana Munoz,4559,1,5,2,2,5,Loyal Customers
12443,Todd She,4781,1,5,5,2,5,At Risk
12477,Charles Hall,4634,1,5,3,2,5,Loyal Customers
12489,Luis Nelson,4534,1,5,2,2,5,Loyal Customers
12499,James Johnson,4750,1,5,5,2,5,At Risk
12519,Katherine Adams,4482,1,5,1,2,5,Loyal Customers
12536,Dawn Goel,4619,1,5,3,2,5,Loyal Customers
12554,Jasmine Anderson,4606,1,5,3,2,5,Loyal Customers
12555,Joan Cook,4659,1,5,4,2,5,At Risk
12563,Warren Luo,4695,1,5,4,2,5,At Risk
12644,Erica Zheng,4720,1,5,4,2,5,At Risk
12658,Alison Jai,4556,1,5,2,2,5,Loyal Customers
12674,Kayla Miller,4704,1,5,4,2,5,At Risk
12677,Brandon Diaz,4788,1,5,5,2,5,At Risk
12771,Jamie Carlson,4792,1,5,5,2,5,At Risk
12893,Olivia Bailey,4688,1,5,4,2,5,At Risk
12936,Alexis Barnes,4654,1,5,3,2,5,Loyal Customers
12946,Nicolas Black,4562,1,5,2,2,5,Loyal Customers
12968,Veronica Suri,4656,1,5,3,2,5,Loyal Customers
12977,Rachael Arun,4755,1,5,5,2,5,At Risk
13046,Shannon Martin,4566,1,5,2,2,5,Loyal Customers
13065,Stanley Fernandez,4795,1,5,5,2,5,At Risk
13110,Eddie Suarez,4741,1,5,5,2,5,At Risk
13112,Cameron Long,4617,1,5,3,2,5,Loyal Customers
13123,Michele Blanco,4575,1,5,2,2,5,Loyal Customers
13133,Devon Tang,4556,1,5,2,2,5,Loyal Customers
13135,Edgar Kapoor,4493,1,5,1,2,5,Loyal Customers
13153,Casey Rubio,4517,1,5,1,2,5,Loyal Customers
13208,Stacey Guo,4495,1,5,1,2,5,Loyal Customers
13219,Bryant Lopez,4719,1,5,4,2,5,At Risk
13241,Edwin Hu,4491,1,5,1,2,5,Loyal Customers
13259,Hailey Edwards,4513,1,5,1,2,5,Loyal Customers
13370,Chelsea Lopez,4543,1,5,2,2,5,Loyal Customers
13377,Tommy Black,4503,1,5,1,2,5,Loyal Customers
13381,Maurice Yuan,4625,1,5,3,2,5,Loyal Customers
13416,Kaylee Ward,4803,1,5,5,2,5,At Risk
13465,Joanna Torres,4679,1,5,4,2,5,At Risk
13472,Ricardo Chande,4753,1,5,5,2,5,At Risk
13488,Samantha Harris,4609,1,5,3,2,5,Loyal Customers
13490,Shelby Murphy,4741,1,5,5,2,5,At Risk
13567,Kara Nara,4519,1,5,1,2,5,Loyal Customers
13576,Arturo Zhu,4501,1,5,1,2,5,Loyal Customers
13594,Destiny Watson,4460,1,5,1,2,5,Loyal Customers
13601,Lisa Li,4571,1,5,2,2,5,Loyal Customers
13608,Kristine Ruiz,4596,1,5,3,2,5,Loyal Customers
13631,Brianna Howard,4695,1,5,4,2,5,At Risk
13650,Aaron Washington,4689,1,5,4,2,5,At Risk
13704,Jonathan White,4750,1,5,5,2,5,At Risk
13732,Evan Mitchell,4506,1,5,1,2,5,Loyal Customers
13745,Brendan Yuan,4562,1,5,2,2,5,Loyal Customers
13764,Fernando Hill,4741,1,5,5,2,5,At Risk
13806,Donna Luo,4666,1,5,4,2,5,At Risk
13817,Lauren Perry,4665,1,5,4,2,5,At Risk
13826,Zoe Sanders,4586,1,5,3,2,5,Loyal Customers
13858,Anna Henderson,4664,1,5,4,2,5,At Risk
13882,Tasha Ashe,4681,1,5,4,2,5,At Risk
13892,Bianca Chen,4502,1,5,1,2,5,Loyal Customers
13895,Jaime Jai,4796,1,5,5,2,5,At Risk
13896,Dalton Henderson,4782,1,5,5,2,5,At Risk
